id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
574,BP20494,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,61,32,Hutan,Mangrove,Rakun,1.4127722,102.3157876,-27.40570214,0.24,Belum,-,-,Arapik,10/14/2021 9:49,"200,000.00",6.16,-,Krisnawati et al. (2012),media/1634197706947.jpg,media/1634197762150.jpg,media/1634197690062.jpg,media/1634197738376.jpg,adopsipohonriau/574
575,BP20418,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,29,Hutan,Mangrove,Rakun,1.4250047,102.3047741,-30,0.68,Belum,-,-,Zahari,10/14/2021 4:14,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634177652417.jpg,media/1634177677185.jpg,media/1634177629727.jpg,media/1634177593162.jpg,adopsipohonriau/575
576,BP20495,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,31,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 9:54,"200,000.00",4.81,-,Krisnawati et al. (2012),media/1634198065838.jpg,media/1634198047667.jpg,media/1634198008565.jpg,media/1634198082963.jpg,adopsipohonriau/576
577,BP20419,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,28,Hutan,Mangrove,Rakun,1.4254330,102.3046163,89,0.64,Belum,-,-,Zahari,10/14/2021 4:16,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634177853113.jpg,media/1634177905135.jpg,media/1634177878416.jpg,media/1634177831821.jpg,adopsipohonriau/577
578,BP20496,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,27,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 9:58,"200,000.00",3.13,-,Krisnawati et al. (2012),media/1634198298947.jpg,media/1634198271570.jpg,media/1634198212277.jpg,media/1634198317949.jpg,adopsipohonriau/578
579,BP20498,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,31,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 10:02,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634198512371.jpg,media/1634198492200.jpg,media/1634198463258.jpg,media/1634198532198.jpg,adopsipohonriau/579
580,BP20425,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,27,Hutan,Mangrove,Rakun,1.4254330,102.3046163,89,0.64,Belum,-,-,Zahari,10/14/2021 4:19,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634178059304.jpg,media/1634178122219.jpg,media/1634178089612.jpg,media/1634178041683.jpg,adopsipohonriau/580
581,BP20499,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,31,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 10:05,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634198721072.jpg,media/1634198698895.jpg,media/1634198653302.jpg,media/1634198743606.jpg,adopsipohonriau/581
582,BP20501,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,29,Hutan,Mangrove,Rakun,1.4127722,102.3157876,-27.40570214,0.24,Belum,-,-,Arapik,10/14/2021 10:09,"200,000.00",3.82,-,Krisnawati et al. (2012),media/1634198954642.jpg,media/1634198937342.jpg,media/1634198871486.jpg,media/1634198983129.jpg,adopsipohonriau/582
583,BP20502,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,37,29,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 10:14,"200,000.00",1.86,-,Krisnawati et al. (2012),media/1634199236640.jpg,media/1634199184445.jpg,media/1634199156316.jpg,media/1634199250158.jpg,adopsipohonriau/583
584,BP20423,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,27,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/14/2021 4:23,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634178326259.jpg,media/1634178342818.jpg,media/1634178294693.jpg,media/1634178276076.jpg,adopsipohonriau/584
585,BP20424,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,25,Hutan,Mangrove,Rakun,1.4248789,102.3048771,-31,0.68,Belum,-,-,Zahari,10/14/2021 4:27,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634178528256.jpg,media/1634178565710.jpg,media/1634178544503.jpg,media/1634178504277.jpg,adopsipohonriau/585
586,BP20429,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,25,Hutan,Mangrove,Rakun,1.4248789,102.3048771,-31,0.68,Belum,-,-,Zahari,10/14/2021 4:32,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1634178884528.jpg,media/1634178898217.jpg,media/1634178854029.jpg,media/1634178832105.jpg,adopsipohonriau/586
587,BP20430,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,26,Hutan,Mangrove,Rakun,1.4248789,102.3048771,-31,0.68,Belum,-,-,Zahari,10/14/2021 4:36,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634179073138.jpg,media/1634179085621.jpg,media/1634179041872.jpg,media/1634179025054.jpg,adopsipohonriau/587
588,BP20432,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,29,Hutan,Mangrove,Rakun,1.4252656,102.3045962,53,0.66,Belum,-,-,Zahari,10/14/2021 4:39,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634179266080.jpg,media/1634179288824.jpg,media/1634179245291.jpg,media/1634179230168.jpg,adopsipohonriau/588
589,BP20433,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,20,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/14/2021 4:42,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634179509163.jpg,media/1634179530853.jpg,media/1634179470571.jpg,media/1634179453011.jpg,adopsipohonriau/589
590,BP20434,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,30,Hutan,Mangrove,Rakun,1.4249683,102.3044315,0,0.7,Belum,-,-,Zahari,10/14/2021 4:46,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634179715052.jpg,media/1634179733839.jpg,media/1634179689069.jpg,media/1634179671855.jpg,adopsipohonriau/590
591,BP20435,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,35,20,Hutan,Mangrove,Rakun,1.4247186,102.3042545,-110,0.73,Belum,-,-,Zahari,10/14/2021 4:50,"200,000.00",397.98,-,Brown (1997),media/1634180018782.jpg,media/1634180035855.jpg,media/1634179996983.jpg,media/1634179976856.jpg,adopsipohonriau/591
592,BP20436,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,26,Hutan,Mangrove,Rakun,1.4249651,102.3045283,9,0.69,Belum,-,-,Zahari,10/14/2021 4:55,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634180280384.jpg,media/1634180296326.jpg,media/1634180257502.jpg,media/1634180238573.jpg,adopsipohonriau/592
593,BP20442,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,31,Hutan,Mangrove,Rakun,1.4251927,102.3043755,-32,0.68,Belum,-,-,Zahari,10/14/2021 5:02,"200,000.00",5.92,-,Krisnawati et al. (2012),media/1634180738445.jpg,media/1634180811376.jpg,media/1634180770277.jpg,media/1634180711538.jpg,adopsipohonriau/593
594,BP20443,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,27,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/14/2021 5:08,"200,000.00",3.47,-,Krisnawati et al. (2012),media/1634181010436.jpg,media/1634181097257.jpg,media/1634181043573.jpg,media/1634180987659.jpg,adopsipohonriau/594
595,BP20444,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,40,18,Hutan,Mangrove,Rakun,1.4252275,102.3043388,-33,0.67,Belum,-,-,Zahari,10/14/2021 5:13,"200,000.00",304.85,-,Brown (1997),media/1634181294525.jpg,media/1634181311851.jpg,media/1634181273429.jpg,media/1634181255515.jpg,adopsipohonriau/595
596,BP20449,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,45,20,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/14/2021 5:19,"200,000.00",397.98,-,Brown (1997),media/1634181621876.jpg,media/1634181642093.jpg,media/1634181603273.jpg,media/1634181584675.jpg,adopsipohonriau/596
597,BP20447,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,22,Hutan,Mangrove,Rakun,1.4360395,102.3030259,0,0.69,Belum,-,-,Arapik,10/14/2021 5:11,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634181067239.jpg,media/1634181103886.jpg,media/1634181028216.jpg,media/1634181086135.jpg,adopsipohonriau/597
598,BP20448,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,19,Hutan,Mangrove,Rakun,1.4360395,102.3030259,0,0.69,Belum,-,-,Arapik,10/14/2021 5:15,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1634181244276.jpg,media/1634181294996.jpg,media/1634181224538.jpg,media/1634181277941.jpg,adopsipohonriau/598
599,BP20446,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,22,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 5:19,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634181474714.jpg,media/1634181546433.jpg,media/1634181443239.jpg,media/1634181496101.jpg,adopsipohonriau/599
600,BP20450,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,22,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 5:24,"200,000.00",1.52,-,Krisnawati et al. (2012),media/1634181782078.jpg,media/1634181832985.jpg,media/1634181723942.jpg,media/1634181811497.jpg,adopsipohonriau/600
601,BP20451,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,20,Hutan,Mangrove,Rakun,1.4323792,102.3169611,0,0.25,Belum,-,-,Arapik,10/14/2021 6:02,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634184093408.jpg,media/1634184158951.jpg,media/1634184064681.jpg,media/1634184116928.jpg,adopsipohonriau/601
602,BP20452,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,26,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 6:06,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634184305732.jpg,media/1634184371317.jpg,media/1634184284776.jpg,media/1634184330906.jpg,adopsipohonriau/602
603,BP20455,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,33,25,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 6:10,"200,000.00",1.41,-,Krisnawati et al. (2012),media/1634184508439.jpg,media/1634184596683.jpg,media/1634184487867.jpg,media/1634184559747.jpg,adopsipohonriau/603
604,BP20456,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,37,25,Hutan,Mangrove,Rakun,1.4160148,102.3165033,0,0.09,Belum,-,-,Arapik,10/14/2021 6:13,"200,000.00",1.86,-,Krisnawati et al. (2012),media/1634184753340.jpg,media/1634184808695.jpg,media/1634184712605.jpg,media/1634184795533.jpg,adopsipohonriau/604
605,BP20506,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,52,31,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-27.40570214,0.69,Belum,-,-,Arapik,10/14/2021 10:19,"200,000.00",4.2,-,Krisnawati et al. (2012),media/1634199515058.jpg,media/1634199492030.jpg,media/1634199420477.jpg,media/1634199545077.jpg,adopsipohonriau/605
606,BP20505,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,54,35,Hutan,Mangrove,Rakun,1.4127722,102.3157876,-27.40570214,0.24,Belum,-,-,Arapik,10/14/2021 10:24,"200,000.00",4.6,-,Krisnawati et al. (2012),media/1634199787268.jpg,media/1634199854500.jpg,media/1634199699642.jpg,media/1634199813838.jpg,adopsipohonriau/606
607,BP20507,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,40,18,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-27.40570214,0.69,Belum,-,-,Arapik,10/14/2021 10:42,"200,000.00",304.85,-,Brown (1997),media/1634200896973.jpg,media/1634200881122.jpg,media/1634200678612.jpg,media/1634200914486.jpg,adopsipohonriau/607
608,BP20511,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,26,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 10:47,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634201196846.jpg,media/1634201176591.jpg,media/1634201141855.jpg,media/1634201222318.jpg,adopsipohonriau/608
609,BP20514,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,31,Hutan,Mangrove,Rakun,1.4160148,102.3165033,-27.40570214,0.09,Belum,-,-,Arapik,10/14/2021 10:53,"200,000.00",3.82,-,Krisnawati et al. (2012),media/1634201571021.jpg,media/1634201548296.jpg,media/1634201487704.jpg,media/1634201597531.jpg,adopsipohonriau/609
610,BP20515,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,22,Hutan,Mangrove,Rakun,1.4259606,102.3097299,-27.40570214,0.35,Belum,-,-,Arapik,10/14/2021 10:57,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634201819662.jpg,media/1634201806283.jpg,media/1634201753241.jpg,media/1634201836168.jpg,adopsipohonriau/610
611,BP20516,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,30,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 11:01,"200,000.00",3.82,-,Krisnawati et al. (2012),media/1634202042640.jpg,media/1634202027439.jpg,media/1634201965238.jpg,media/1634202067283.jpg,adopsipohonriau/611
612,BP20518,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,29,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 11:05,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634202300501.jpg,media/1634202285681.jpg,media/1634202226061.jpg,media/1634202319777.jpg,adopsipohonriau/612
613,BP20519,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,21,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-27.40570214,0.69,Belum,-,-,Arapik,10/14/2021 11:08,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634202477638.jpg,media/1634202462431.jpg,media/1634202417051.jpg,media/1634202497258.jpg,adopsipohonriau/613
614,BP20522,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,61,31,Hutan,Mangrove,Rakun,1.4241616,102.3040712,20.43336099,0.79,Belum,-,-,Arapik,10/14/2021 11:24,"200,000.00",6.16,-,Krisnawati et al. (2012),media/1634203368938.jpg,media/1634203435120.jpg,media/1634203335743.jpg,media/1634203393405.jpg,adopsipohonriau/614
615,BP20470,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,22,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/14/2021 5:59,"200,000.00",3.13,-,Krisnawati et al. (2012),media/1634184170543.jpg,media/1634184195933.jpg,media/1634184139342.jpg,media/1634184103468.jpg,adopsipohonriau/615
616,BP20521,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,54,21,Hutan,Mangrove,Rakun,1.4241616,102.3040714,20.43336099,0.79,Belum,-,-,Arapik,10/14/2021 11:31,"200,000.00",450.26,-,Brown (1997),media/1634203866887.jpg,media/1634203844130.jpg,media/1634203575478.jpg,media/1634203882255.jpg,adopsipohonriau/616
617,BP20453,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,24,Hutan,Mangrove,Rakun,1.4066211,102.3071997,0,0.78,Belum,-,-,Zahari,10/14/2021 6:05,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634184487495.jpg,media/1634184502814.jpg,media/1634184463863.jpg,media/1634184433600.jpg,adopsipohonriau/617
618,BP20454,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,29,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/14/2021 6:09,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634184688300.jpg,media/1634184714173.jpg,media/1634184660961.jpg,media/1634184643178.jpg,adopsipohonriau/618
619,BP20460,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,28,Hutan,Mangrove,Rakun,1.4066211,102.3071997,0,0.78,Belum,-,-,Zahari,10/14/2021 6:16,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634184918042.jpg,media/1634184942677.jpg,media/1634184905495.jpg,media/1634184889431.jpg,adopsipohonriau/619
620,BP20462,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,29,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/14/2021 6:17,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634185161915.jpg,media/1634185180933.jpg,media/1634185145991.jpg,media/1634185123478.jpg,adopsipohonriau/620
621,BP20457,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,27,Hutan,Mangrove,Rakun,1.4160148,102.3165033,0,0.09,Belum,-,-,Arapik,10/14/2021 6:17,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634184942199.jpg,media/1634185055589.jpg,media/1634185011209.jpg,media/1634184973588.jpg,adopsipohonriau/621
622,BP20461,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,21,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/14/2021 6:20,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634185346978.jpg,media/1634185438344.jpg,media/1634185362256.jpg,media/1634185327079.jpg,adopsipohonriau/622
623,BP20458,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,28,Hutan,Mangrove,Rakun,1.4160148,102.3165033,0,0.09,Belum,-,-,Arapik,10/14/2021 6:22,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634185293573.jpg,media/1634185349355.jpg,media/1634185176640.jpg,media/1634185333867.jpg,adopsipohonriau/623
624,BP20459,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,26,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 6:26,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1634185532872.jpg,media/1634185592070.jpg,media/1634185498862.jpg,media/1634185563645.jpg,adopsipohonriau/624
625,BP20463,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,23,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/14/2021 6:25,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634185674939.jpg,media/1634185702097.jpg,media/1634185657757.jpg,media/1634185639810.jpg,adopsipohonriau/625
626,BP20467,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,21,Hutan,Mangrove,Rakun,1.4136499,102.3172190,0,0.05,Belum,-,-,Arapik,10/14/2021 6:31,"200,000.00",1.31,-,Krisnawati et al. (2012),media/1634185827708.jpg,media/1634185876788.jpg,media/1634185795016.jpg,media/1634185858285.jpg,adopsipohonriau/626
627,BP20464,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,25,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Zahari,10/14/2021 6:29,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634185891740.jpg,media/1634185911177.jpg,media/1634185866770.jpg,media/1634185851700.jpg,adopsipohonriau/627
628,BP20466,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,23,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 6:34,"200,000.00",1.52,-,Krisnawati et al. (2012),media/1634186038357.jpg,media/1634186051379.jpg,media/1634185981302.jpg,media/1634186009437.jpg,adopsipohonriau/628
629,BP20465,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,23,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Zahari,10/14/2021 6:34,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634186177080.jpg,media/1634186201562.jpg,media/1634186089976.jpg,media/1634186075460.jpg,adopsipohonriau/629
630,BP20468,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,29,Hutan,Mangrove,Rakun,1.4127722,102.3157876,0,0.24,Belum,-,-,Arapik,10/14/2021 6:37,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634186198975.jpg,media/1634186235045.jpg,media/1634186156009.jpg,media/1634186219170.jpg,adopsipohonriau/630
631,BP20477,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,70,32,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-27.40570214,0.69,Belum,-,-,Arapik,10/14/2021 8:52,"200,000.00",8.58,-,Krisnawati et al. (2012),media/1634194261059.jpg,media/1634194306558.jpg,media/1634194211491.jpg,media/1634194282516.jpg,adopsipohonriau/631
632,BP20469,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,54,25,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/14/2021 6:39,"200,000.00",4.6,-,Krisnawati et al. (2012),media/1634186482323.jpg,media/1634186536467.jpg,media/1634186456453.jpg,media/1634186438979.jpg,adopsipohonriau/632
633,BP20478,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,32,Hutan,Mangrove,Rakun,1.4360395,102.3030259,-27.40570214,0.69,Belum,-,-,Arapik,10/14/2021 8:55,"200,000.00",3.3,-,Krisnawati et al. (2012),media/1634194476323.jpg,media/1634194518204.jpg,media/1634194448386.jpg,media/1634194493015.jpg,adopsipohonriau/633
634,BP20479,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,67,29,Hutan,Mangrove,Rakun,1.4372645,102.3175769,-27.40570214,0.05,Belum,-,-,Arapik,10/14/2021 8:59,"200,000.00",7.72,-,Krisnawati et al. (2012),media/1634194705427.jpg,media/1634194726131.jpg,media/1634194683779.jpg,media/1634194752322.jpg,adopsipohonriau/634
635,BP20471,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,27,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/14/2021 8:39,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634193667033.jpg,media/1634193700722.jpg,media/1634193648950.jpg,media/1634193622230.jpg,adopsipohonriau/635
636,BP20480,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 9:09,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634195215469.jpg,media/1634195362939.jpg,media/1634195335257.jpg,media/1634195309499.jpg,adopsipohonriau/636
637,BP20482,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,21,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 9:15,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634195621635.jpg,media/1634195704776.jpg,media/1634195582255.jpg,media/1634195651923.jpg,adopsipohonriau/637
638,BP20483,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-27.40570214,0.25,Belum,-,-,Arapik,10/14/2021 9:20,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634195933677.jpg,media/1634196003139.jpg,media/1634195899743.jpg,media/1634195964474.jpg,adopsipohonriau/638
639,BP20489,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,60,22,Hutan,Mangrove,Rakun,1.4127722,102.3157876,-27.40570214,0.24,Belum,-,-,Arapik,10/14/2021 9:26,"200,000.00",506.5,-,Brown (1997),media/1634196314844.jpg,media/1634196390588.jpg,media/1634196228845.jpg,media/1634196365727.jpg,adopsipohonriau/639
640,BP20472,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,25,Hutan,Mangrove,Rakun,1.4315356,102.3195845,0,0,Belum,-,-,Zahari,10/14/2021 8:43,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634193918473.jpg,media/1634194012403.jpg,media/1634193903252.jpg,media/1634193887007.jpg,adopsipohonriau/640
641,BP20473,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/14/2021 8:48,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1634194176404.jpg,media/1634194234477.jpg,media/1634194212386.jpg,media/1634194159745.jpg,adopsipohonriau/641
642,BP20474,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,27,Hutan,Mangrove,Rakun,1.4315356,102.3195845,0,0,Belum,-,-,Zahari,10/14/2021 8:51,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634194411581.jpg,media/1634194448218.jpg,media/1634194394037.jpg,media/1634194377377.jpg,adopsipohonriau/642
643,BP20475,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,28,Hutan,Mangrove,Rakun,1.4315356,102.3195845,0,0,Belum,-,-,Zahari,10/14/2021 8:55,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634194706664.jpg,media/1634194722411.jpg,media/1634194687513.jpg,media/1634194670440.jpg,adopsipohonriau/643
